"PERSONS" "WARD" "QUESTION" "MAILGRP" "PHONEGRP" "PERSNGRP" "APPEAL" "CONTACT" "MAILINGS" "AGE" "MAJORPTY" "VOTE960" "VOTE961" "MAILCALL" "VOTED98" "PHNSCRPT" "DISMC" "DISPHN" "PHNC" "PHNTRT1" "PHNTRT2" "PHNC1" "PHNC2" "NEW" "phone" "AGE2"
"24790" 1 "11" 1 0 0 0 3 0 0 74 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 54.76
"24791" 1 "20" 0 0 0 0 3 0 0 21 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 4.41
"24794" 1 "7" 1 0 0 0 1 0 0 56 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 31.36
"24796" 1 "12" 1 0 0 0 1 0 0 41 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"24802" 2 "3" 0 0 0 0 2 0 0 72 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 51.84
"24803" 2 "5" 1 0 0 0 2 0 0 36 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 12.96
"24804" 2 "15" 1 0 0 0 3 0 0 36 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.96
"24805" 1 "13" 1 0 0 0 2 0 0 25 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 6.25
"24808" 1 "15" 0 0 0 0 2 0 0 58 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 33.64
"24811" 1 "25" 1 0 0 0 1 0 0 21 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 4.41
"24815" 1 "15" 1 0 0 0 2 0 0 41 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16.81
"24816" 1 "3" 0 0 0 0 2 0 0 56 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 31.36
"24819" 1 "6" 0 0 0 0 2 0 0 32 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"24823" 1 "17" 1 0 0 0 1 0 0 57 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"24825" 2 "18" 1 0 0 0 2 0 0 84 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 70.56
"24826" 2 "28" 0 0 0 0 3 0 0 33 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.89
"24828" 1 "4" 1 0 0 0 3 0 0 30 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"24830" 1 "27" 0 0 0 0 3 0 0 39 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 15.21
"24831" 1 "25" 1 0 0 0 3 0 0 83 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 68.89
"24833" 2 "29" 1 0 0 0 1 0 0 88 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 77.44
"24835" 1 "2" 1 0 0 0 1 0 0 45 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"24836" 2 "18" 1 0 0 0 3 0 0 81 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 65.61
"24837" 1 "10" 1 0 0 0 2 0 0 45 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 20.25
"24838" 2 "10" 1 0 0 0 2 0 0 71 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 50.41
"24839" 2 "15" 1 0 0 0 3 0 0 64 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"24840" 2 "18" 1 0 0 0 3 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 37.21
"24841" 2 "6" 1 0 0 0 1 0 0 52 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 27.04
"24843" 1 "8" 0 0 0 0 1 0 0 33 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 10.89
"24844" 1 "12" 1 0 0 0 3 0 0 69 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"24847" 1 "27" 1 0 0 0 1 0 0 27 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 7.29
"24848" 1 "17" 1 0 0 0 1 0 0 66 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 43.56
"24857" 1 "21" 1 0 0 0 2 0 0 33 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 10.89
"24858" 1 "8" 0 0 0 0 1 0 0 33 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"24859" 1 "11" 0 0 0 0 1 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"24860" 1 "21" 0 0 0 0 2 0 0 74 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 54.76
"24861" 1 "6" 1 0 0 0 3 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"24863" 1 "15" 0 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"24864" 1 "25" 1 0 0 0 1 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"24867" 2 "23" 0 0 0 0 1 0 0 49 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 24.01
"24868" 1 "5" 0 0 0 0 3 0 0 28 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"24870" 1 "17" 1 0 0 0 1 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"24872" 2 "17" 1 0 0 0 2 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 37.21
"24873" 1 "23" 1 0 0 0 3 0 0 44 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 19.36
"24875" 1 "18" 1 0 0 0 3 0 0 48 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"24877" 1 "17" 0 0 0 0 2 0 0 41 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"24880" 1 "8" 1 0 0 0 1 0 0 31 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 9.61
"24881" 1 "23" 1 0 0 0 1 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"24884" 1 "12" 0 0 0 0 3 0 0 56 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 31.36
"24885" 1 "22" 1 0 0 0 2 0 0 59 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 34.81
"24887" 1 "24" 1 0 0 0 1 0 0 37 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"24889" 2 "22" 1 0 0 0 1 0 0 46 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"24892" 2 "3" 1 0 0 0 1 0 0 54 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 29.16
"24893" 2 "18" 1 0 0 0 2 0 0 38 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"24895" 1 "9" 1 0 0 0 2 0 0 67 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 44.89
"24901" 1 "20" 0 0 0 0 2 0 0 43 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"24905" 1 "10" 0 0 0 0 1 0 0 71 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 50.41
"24907" 1 "18" 1 0 0 0 3 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 16
"24909" 1 "18" 0 0 0 0 2 0 0 46 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 21.16
"24910" 2 "16" 1 0 0 0 1 0 0 28 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 7.84
"24911" 1 "13" 0 0 0 0 3 0 0 38 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 14.44
"24912" 1 "17" 0 0 0 0 2 0 0 78 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 60.84
"24917" 2 "18" 1 0 0 0 2 0 0 56 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 31.36
"24919" 1 "15" 1 0 0 0 1 0 0 47 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 22.09
"24920" 1 "2" 0 0 0 0 1 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"24921" 1 "30" 1 0 0 0 2 0 0 30 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 9
"24922" 1 "12" 1 0 0 0 3 0 0 38 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"24925" 2 "12" 1 0 0 0 2 0 0 44 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 19.36
"24926" 1 "17" 1 0 0 0 1 0 0 35 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 12.25
"24928" 1 "2" 1 0 0 0 3 0 0 50 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 25
"24929" 2 "6" 0 0 0 0 2 0 0 58 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 33.64
"24932" 1 "24" 0 0 0 0 1 0 0 41 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 16.81
"24934" 2 "14" 1 0 0 0 2 0 0 43 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"24936" 1 "30" 0 0 0 0 1 0 0 36 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"24938" 1 "23" 1 0 0 0 2 0 0 41 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"24940" 1 "11" 0 0 0 0 1 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"24943" 2 "26" 1 0 0 0 1 0 0 78 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 60.84
"24944" 1 "30" 1 0 0 0 3 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"24946" 2 "17" 0 0 0 0 1 0 0 58 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 33.64
"24948" 1 "24" 0 0 0 0 2 0 0 30 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9
"24950" 1 "19" 1 0 0 0 3 0 0 23 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 5.29
"24951" 2 "26" 1 0 0 0 1 0 0 52 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 27.04
"24953" 1 "5" 1 0 0 0 2 0 0 81 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 65.61
"24955" 1 "12" 1 0 0 0 3 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"24961" 1 "28" 1 0 0 0 2 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"24965" 2 "27" 0 0 0 0 3 0 0 77 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 59.29
"24966" 1 "11" 0 0 0 0 3 0 0 91 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 82.81
"24972" 1 "14" 0 0 0 0 1 0 0 38 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"24973" 1 "2" 1 0 0 0 2 0 0 53 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"24974" 1 "22" 0 0 0 0 3 0 0 31 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 9.61
"24975" 1 "30" 1 0 0 0 3 0 0 26 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"24976" 1 "15" 0 0 0 0 2 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 5.76
"24977" 2 "24" 0 0 0 0 1 0 0 26 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 6.76
"24978" 2 "6" 0 0 0 0 3 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"24980" 2 "9" 1 0 0 0 3 0 0 68 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 46.24
"24982" 1 "18" 0 0 0 0 1 0 0 38 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 14.44
"24983" 2 "10" 0 0 0 0 1 0 0 80 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 64
"24985" 2 "27" 1 0 0 0 2 0 0 47 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 22.09
"24987" 1 "11" 0 0 0 0 3 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 62.41
"24990" 1 "3" 0 0 0 0 1 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"24991" 2 "20" 1 0 0 0 3 0 0 81 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 65.61
"24992" 1 "23" 1 0 0 0 2 0 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 50.41
"24994" 1 "6" 0 0 0 0 3 0 0 29 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 8.41
"24997" 1 "23" 1 0 0 0 2 0 0 47 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 22.09
"24999" 2 "23" 0 0 0 0 2 0 0 60 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 36
"25000" 2 "20" 1 0 0 0 2 0 0 55 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 30.25
"25002" 1 "28" 1 0 0 0 1 0 0 55 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"25003" 2 "17" 1 0 0 0 3 0 0 71 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 50.41
"25004" 1 "9" 1 0 0 0 1 0 0 39 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 15.21
"25006" 1 "11" 1 0 0 0 1 0 0 83 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 68.89
"25007" 1 "27" 0 0 0 0 2 0 0 81 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 65.61
"25009" 1 "14" 1 0 0 0 1 0 0 35 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 12.25
"25011" 2 "17" 1 0 0 0 2 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"25012" 1 "7" 1 0 0 0 3 0 0 45 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 20.25
"25015" 2 "13" 1 0 0 0 1 0 0 27 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"25016" 1 "18" 1 0 0 0 3 0 0 32 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 10.24
"25018" 2 "15" 1 0 0 0 2 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"25020" 1 "17" 0 0 0 0 1 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"25023" 1 "18" 0 0 0 0 3 0 0 39 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 15.21
"25027" 1 "26" 1 0 0 0 1 0 0 44 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 19.36
"25028" 2 "10" 1 0 0 0 1 0 0 43 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 18.49
"25029" 1 "8" 1 0 0 0 1 0 0 46 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"25030" 1 "24" 0 0 0 0 1 0 0 30 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"25032" 1 "23" 1 0 0 0 3 0 0 33 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"25034" 1 "24" 1 0 0 0 1 0 0 37 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 13.69
"25036" 2 "21" 1 0 0 0 1 0 0 41 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"25037" 1 "4" 1 0 0 0 2 0 0 52 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 27.04
"25039" 1 "3" 0 0 0 0 3 0 0 65 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 42.25
"25044" 1 "6" 1 0 0 0 1 0 0 74 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 54.76
"25046" 1 "19" 1 0 0 0 2 0 0 91 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 82.81
"25047" 1 "7" 1 0 0 0 2 0 0 70 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 49
"25049" 1 "11" 0 0 0 0 3 0 0 84 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 70.56
"25050" 2 "18" 1 0 0 0 2 0 0 24 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 5.76
"25051" 2 "13" 1 0 0 0 2 0 0 45 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 20.25
"25052" 1 "14" 1 0 0 0 2 0 0 49 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 24.01
"25054" 1 "28" 1 0 0 0 1 0 0 31 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 9.61
"25055" 1 "16" 1 0 0 0 2 0 0 58 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 33.64
"25059" 1 "25" 1 0 0 0 3 0 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 49
"25064" 1 "11" 0 0 0 0 1 0 0 89 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 79.21
"25065" 1 "23" 1 0 0 0 3 0 0 40 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16
"25067" 2 "28" 1 0 0 0 2 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 22.09
"25068" 1 "14" 1 0 0 0 3 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"25069" 1 "27" 1 0 0 0 1 0 0 43 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"25071" 1 "7" 1 0 0 0 1 0 0 26 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 6.76
"25072" 1 "13" 1 0 0 0 1 0 0 35 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"25073" 2 "3" 1 0 0 0 1 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 59.29
"25074" 2 "27" 1 0 0 0 3 0 0 38 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"25077" 2 "27" 1 0 0 0 2 0 0 82 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 67.24
"25080" 1 "9" 0 0 0 0 3 0 0 33 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 10.89
"25082" 1 "10" 0 0 0 0 1 0 0 30 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 9
"25089" 1 "13" 1 0 0 0 1 0 0 38 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"25091" 1 "13" 1 0 0 0 3 0 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 49
"25092" 1 "11" 1 0 0 0 1 0 0 69 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 47.61
"25094" 1 "14" 1 0 0 0 1 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"25098" 1 "27" 1 0 0 0 2 0 0 84 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 70.56
"25100" 1 "30" 1 0 0 0 3 0 0 49 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"25102" 1 "22" 1 0 0 0 2 0 0 50 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 25
"25104" 1 "10" 1 0 0 0 1 0 0 48 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 23.04
"25109" 2 "20" 1 0 0 0 3 0 0 31 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 9.61
"25112" 1 "11" 1 0 0 0 3 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"25115" 1 "17" 1 0 0 0 1 0 0 80 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 64
"25119" 2 "10" 1 0 0 0 3 0 0 25 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 6.25
"25123" 2 "17" 1 0 0 0 1 0 0 67 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 44.89
"25124" 1 "11" 1 0 0 0 2 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 57.76
"25128" 1 "11" 1 0 0 0 2 0 0 82 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"25129" 1 "10" 1 0 0 0 1 0 0 33 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 10.89
"25131" 1 "26" 1 0 0 0 1 0 0 29 0 0 0 0 0 0 99 99 0 0 0 0 0 1 0 8.41
"25132" 1 "27" 1 0 0 0 2 0 0 48 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"25133" 1 "23" 1 0 0 0 2 0 0 46 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 21.16
"25134" 1 "20" 0 0 0 0 2 0 0 75 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 56.25
"25136" 2 "19" 1 0 0 0 2 0 0 35 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 12.25
"25138" 1 "22" 0 0 0 0 3 0 0 44 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 19.36
"25142" 2 "9" 1 0 0 0 3 0 0 59 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 34.81
"25143" 1 "2" 1 0 0 0 2 0 0 74 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 54.76
"25146" 1 "21" 0 0 0 0 3 0 0 55 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 30.25
"25148" 2 "19" 1 0 0 0 3 0 0 49 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 24.01
"25150" 2 "13" 1 0 0 0 3 0 0 27 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 7.29
"25151" 1 "21" 1 0 0 0 3 0 0 42 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 17.64
"25155" 1 "11" 1 0 0 0 1 0 0 64 0 0 1 0 1 0 99 99 0 0 0 0 0 0 0 40.96
"25156" 1 "11" 1 0 0 0 3 0 0 60 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 36
"25157" 1 "11" 0 0 0 0 1 0 0 66 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 43.56
"25159" 2 "15" 1 0 0 0 3 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"25161" 2 "26" 1 0 0 0 2 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"25164" 1 "17" 1 0 0 0 1 0 0 71 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 50.41
"25165" 1 "9" 0 0 0 0 3 0 0 85 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 72.25
"25166" 1 "9" 0 0 0 0 3 0 0 27 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 7.29
"25167" 1 "2" 1 0 0 0 1 0 0 32 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 10.24
"25169" 1 "11" 1 0 0 0 3 0 0 95 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 90.25
"25171" 1 "5" 0 0 0 0 3 0 0 41 0 0 0 0 1 0 99 99 0 0 0 0 0 1 0 16.81
"25173" 1 "23" 1 0 0 0 2 0 0 42 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 17.64
"25174" 1 "3" 0 0 0 0 2 0 0 65 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 42.25
"25176" 1 "21" 1 0 0 0 1 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"25181" 2 "25" 0 0 0 0 1 0 0 41 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 16.81
"25183" 1 "16" 1 0 0 0 3 0 0 34 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 11.56
"25184" 1 "11" 0 0 0 0 2 0 0 74 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 54.76
"25186" 1 "6" 0 0 0 0 2 0 0 53 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 28.09
"25187" 1 "13" 0 0 0 0 2 0 0 35 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.25
"25190" 1 "8" 1 0 0 0 2 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"25192" 1 "22" 0 0 0 0 1 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 34.81
"25197" 1 "27" 0 0 0 0 1 0 0 37 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 13.69
"25202" 1 "21" 1 0 0 0 1 0 0 36 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 12.96
"25203" 1 "2" 0 0 0 0 3 0 0 44 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 19.36
"25204" 1 "13" 1 0 0 0 2 0 0 38 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 14.44
"25206" 1 "27" 1 0 0 0 2 0 0 82 0 1 0 0 0 0 99 99 0 0 0 0 0 0 0 67.24
"25208" 1 "30" 1 0 0 0 3 0 0 30 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 9
"25209" 1 "30" 1 0 0 0 3 0 0 48 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 23.04
"25211" 1 "2" 1 0 0 0 2 0 0 67 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 44.89
"25212" 1 "4" 0 0 0 0 1 0 0 54 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 29.16
"25214" 1 "30" 0 0 0 0 2 0 0 39 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 15.21
"25215" 1 "23" 1 0 0 0 3 0 0 70 1 0 1 0 0 0 99 99 0 0 0 0 0 0 0 49
"25216" 1 "23" 1 0 0 0 1 0 0 82 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 67.24
"25218" 2 "28" 0 0 0 0 2 0 0 67 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 44.89
"25219" 1 "20" 1 0 0 0 1 0 0 49 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 24.01
"25222" 2 "29" 1 0 0 0 1 0 0 45 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 20.25
"25226" 1 "14" 1 0 0 0 1 0 0 62 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 38.44
"25227" 1 "17" 1 0 0 0 2 0 0 72 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 51.84
"25228" 2 "8" 1 0 0 0 1 0 0 51 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 26.01
"25229" 1 "17" 1 0 0 0 1 0 0 72 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 51.84
"25234" 1 "18" 1 0 0 0 3 0 0 56 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 31.36
"25236" 2 "25" 1 0 0 0 1 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 46.24
"25238" 1 "12" 0 0 0 0 1 0 0 91 1 0 0 0 0 0 99 99 0 0 0 0 0 1 0 82.81
"25239" 1 "14" 1 0 0 0 2 0 0 80 1 0 1 0 1 0 99 99 0 0 0 0 0 0 0 64
"25240" 2 "27" 0 0 0 0 1 0 0 62 0 1 0 0 1 0 99 99 0 0 0 0 0 0 0 38.44
"25241" 2 "15" 1 0 0 0 2 0 0 57 1 1 0 0 1 0 99 99 0 0 0 0 0 0 0 32.49
"25242" 1 "20" 1 0 0 0 3 0 0 38 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 14.44
"25246" 2 "11" 0 0 0 0 2 0 0 43 0 0 1 0 0 0 99 99 0 0 0 0 0 0 0 18.49
"25247" 1 "16" 1 0 0 0 2 0 0 78 1 1 0 0 0 0 99 99 0 0 0 0 0 0 0 60.84
"25248" 1 "26" 0 0 0 0 3 0 0 26 1 0 0 0 1 0 99 99 0 0 0 0 0 1 0 6.76
